Generation 948
14.36,[329.748, 59.569, 829.244, 515.934, 116.344, 35.882, 47.163, 27.727, 151.119, 4.019, 82.635, 0.37, 4.551, 0.001, 0.001, 81.965]
14.36,[329.85, 60.362, 825.157, 515.807, 117.294, 35.909, 47.369, 27.761, 153.144, 4.402, 82.543, 0.382, 4.512, 0.001, 0.0, 83.395]
14.36,[329.782, 60.236, 828.839, 515.735, 116.22, 35.855, 47.211, 27.814, 150.292, 4.078, 83.035, 0.348, 4.543, 0.004, 0.001, 82.54]
14.36,[329.752, 59.891, 829.196, 515.838, 116.356, 35.863, 47.164, 27.761, 151.204, 4.097, 82.578, 0.358, 4.552, 0.002, 0.001, 82.051]
14.36,[329.66, 60.066, 829.036, 515.707, 116.091, 35.874, 47.254, 27.805, 151.14, 3.766, 82.758, 0.349, 4.546, 0.002, 0.001, 82.358]
14.36,[329.707, 59.819, 829.044, 515.876, 116.138, 35.84, 47.132, 27.758, 149.861, 3.702, 83.366, 0.354, 4.54, 0.002, 0.001, 82.201]
14.36,[329.68, 59.997, 828.947, 515.885, 116.097, 35.895, 47.217, 27.754, 150.726, 3.808, 82.846, 0.354, 4.534, 0.002, 0.001, 82.36]
14.36,[329.747, 59.554, 829.183, 515.932, 116.331, 35.881, 47.166, 27.725, 151.192, 4.036, 82.585, 0.37, 4.551, 0.001, 0.001, 81.963]
14.36,[329.696, 60.036, 829.03, 515.985, 116.736, 35.933, 47.27, 27.672, 149.459, 3.678, 83.941, 0.361, 4.516, 0.001, 0.001, 82.16]
14.36,[329.648, 60.672, 827.744, 515.753, 115.764, 35.853, 47.014, 27.819, 152.118, 4.072, 81.916, 0.349, 4.571, 0.002, 0.0, 82.191]
14.36,[329.715, 59.727, 827.938, 515.77, 115.84, 35.911, 47.154, 27.781, 150.62, 3.784, 82.647, 0.356, 4.547, 0.003, 0.001, 82.636]
14.36,[329.779, 60.793, 829.492, 515.7, 116.468, 35.828, 47.217, 27.86, 150.634, 4.169, 82.902, 0.338, 4.545, 0.004, 0.001, 82.492]
14.36,[329.77, 59.977, 829.347, 515.719, 116.438, 35.857, 47.186, 27.761, 150.957, 4.035, 82.719, 0.337, 4.549, 0.003, 0.001, 82.039]
14.36,[329.691, 58.08, 829.225, 515.52, 116.282, 35.901, 47.128, 27.776, 151.983, 3.512, 82.211, 0.361, 4.553, 0.002, 0.001, 81.826]
14.36,[329.676, 59.992, 828.841, 515.879, 116.064, 35.893, 47.225, 27.753, 150.824, 3.823, 82.779, 0.354, 4.534, 0.002, 0.001, 82.375]
14.36,[329.778, 60.39, 828.879, 515.706, 116.246, 35.846, 47.199, 27.829, 150.469, 4.129, 82.944, 0.345, 4.545, 0.004, 0.001, 82.526]
14.36,[329.778, 60.39, 828.879, 515.706, 116.246, 35.846, 47.199, 27.829, 150.469, 4.129, 82.944, 0.345, 4.545, 0.004, 0.001, 82.526]
14.36,[329.722, 59.946, 829.095, 515.845, 116.059, 35.852, 47.072, 27.755, 150.775, 3.481, 82.731, 0.348, 4.548, 0.002, 0.001, 82.206]
14.37,[329.65, 60.11, 828.933, 515.678, 116.052, 35.871, 47.243, 27.811, 151.327, 3.789, 82.661, 0.348, 4.548, 0.002, 0.001, 82.351]
14.37,[329.674, 58.47, 828.845, 515.536, 116.162, 35.892, 47.112, 27.786, 151.972, 3.609, 82.135, 0.358, 4.555, 0.002, 0.001, 81.847]
14.37,[329.75, 59.904, 829.108, 515.813, 116.343, 35.857, 47.141, 27.763, 151.456, 4.157, 82.439, 0.358, 4.555, 0.002, 0.001, 81.988]
14.37,[329.755, 59.933, 829.036, 515.834, 116.319, 35.857, 47.124, 27.757, 151.421, 4.149, 82.418, 0.357, 4.554, 0.002, 0.001, 81.973]
14.37,[329.774, 60.05, 829.375, 515.682, 116.457, 35.852, 47.189, 27.767, 150.915, 4.035, 82.742, 0.331, 4.549, 0.003, 0.001, 82.052]
14.37,[329.774, 60.051, 829.374, 515.68, 116.457, 35.852, 47.189, 27.767, 150.921, 4.037, 82.739, 0.331, 4.549, 0.003, 0.001, 82.05]
14.37,[329.982, 59.358, 843.072, 516.186, 115.887, 35.873, 47.407, 27.884, 148.186, 3.977, 82.466, 0.357, 4.484, 0.002, 0.0, 81.956]
14.37,[329.751, 60.04, 829.212, 515.69, 116.35, 35.854, 47.169, 27.766, 151.151, 4.042, 82.608, 0.336, 4.551, 0.003, 0.001, 82.029]
14.37,[329.774, 60.076, 829.403, 515.666, 116.479, 35.85, 47.18, 27.769, 150.984, 4.058, 82.708, 0.329, 4.551, 0.003, 0.001, 82.018]
14.37,[329.713, 60.761, 829.168, 515.691, 116.446, 35.84, 47.181, 27.885, 150.775, 4.18, 82.515, 0.341, 4.557, 0.004, 0.001, 82.185]
14.37,[329.652, 60.21, 828.853, 515.673, 116.047, 35.861, 47.202, 27.81, 151.585, 3.863, 82.492, 0.344, 4.55, 0.003, 0.001, 82.258]
14.37,[329.705, 59.993, 829.087, 515.935, 116.13, 35.881, 47.225, 27.742, 150.552, 3.787, 82.886, 0.354, 4.535, 0.002, 0.001, 82.337]
14.37,[329.771, 60.084, 829.429, 515.671, 116.539, 35.845, 47.158, 27.771, 151.209, 4.15, 82.541, 0.33, 4.556, 0.003, 0.001, 81.897]
14.38,[329.69, 59.663, 829.866, 515.995, 116.366, 35.923, 47.225, 27.736, 153.086, 4.219, 82.465, 0.363, 4.536, 0.001, 0.001, 82.353]
14.38,[329.74, 59.622, 829.05, 515.923, 116.251, 35.859, 47.333, 27.728, 152.003, 4.372, 82.907, 0.358, 4.521, 0.002, 0.001, 82.177]
14.38,[329.72, 59.949, 830.982, 515.891, 116.403, 35.878, 47.285, 27.752, 148.895, 3.663, 83.904, 0.363, 4.531, 0.003, 0.001, 82.509]
14.38,[329.685, 60.638, 828.622, 515.696, 116.18, 35.816, 47.418, 27.801, 149.563, 3.831, 82.968, 0.352, 4.553, 0.004, 0.001, 83.602]
14.38,[329.779, 59.868, 828.874, 515.704, 116.33, 35.84, 47.158, 27.745, 151.617, 4.174, 82.274, 0.338, 4.556, 0.003, 0.001, 81.911]

  111.6989	:  112.5582
  406.7286	:  415.0064
  444.1641	:  444.3149
  569.2877	:  568.9277
  571.4980	:  574.0572
  826.9086	:  811.5962
  937.4898	:  932.2571
 1000.6678	:  994.0408
 1155.7921	: 1135.8771
 1251.8640	: 1262.9544
 1317.1358	: 1338.3668
 1380.3030	: 1378.5410
 1394.0976	: 1385.3394
 1797.3517	: 1802.3068
 2905.0544	: 2900.0634
 2969.2253	: 3001.3233
 3030.2812	: 3001.8270
 3602.3177	: 3602.7782

    1.0077
    1.0204
    1.0003
    0.9994
    1.0045
    0.9815
    0.9944
    0.9934
    0.9828
    1.0089
    1.0161
    0.9987
    0.9937
    1.0028
    0.9983
    1.0108
    0.9906
    1.0001

set hoacb1 330.21
set hoacb2 58.29
set hoacb3 834.85
set hoacb4 516.23
set hoacb5 114.63
set hoaca1 35.73
set hoaca2 47.68
set hoaca3 28.23
set hoaca4 149.13
set hoaca5 3.62
set hoaca6 81.07
set hoacd1 0.36
set hoacd2 4.60
set hoacd3 0.00
set hoacd4 0.00
set hoaci1 84.66
